,count
lacesso,1
praesentia,1
luculentus,1
inquilinus,1
obstrepo,1
furibundus,1
ruina,1
restinguo,1
proripio,1
expers,1
misereo,1
opitulor,1
crimen,1
fiducia,1
commendatio,1
tribuo,1
defensio,1
satisfactio,1
diuus,1
fidius,1
fructus,1
possessio,1
honesto,1
honestas,1
commendo,1
aueo,1
uicinitas,1
dilectus,1
affluo,1
obstino,1
turba,1
petulantia,1
sentina,1
confluo,1
ingratus,1
praefero,1
miro,1
nanciscor,1
crudeliter,1
adrigo,1
extorqueo,1
negotior,1
percontor,1
remedium,1
libero,1
eos,1
forum,1
praesente,1
cicero,1
portatio,1
conicio,1
adiuuo,1
signo,1
suspicor,1
priusquam,1
cogito,1
iudicatus,1
comitatus,1
exortus,1
custos,1
scrinium,1
coarguo,1
fatum,1
abdico,1
aedilis,1
exsecror,1
calamitosus,1
edico,1
conclamo,1
mentior,1
inmitto,1
prex,1
pontificatus,1
comprobo,1
uicus,1
exercito,1
dispono,1
exsupero,1
enumero,1
rapum,1
diuello,1
complexus,1
mater,1
fanum,1
cruor,1
pertineo,1
praeditus,1
excelsus,1
obliuiscor,1
silus,1
diligentia,1
requies,1
ultra,1
ueto,1
quid,1
considerate,1
indemnatus,1
stultus,1
uestimentum,1
aliqui,1
tullius,1
samnis,1
tuscus,1
graecia,1
innocens,1
damnatus,1
assentio,1
amplexor,1
malefactum,1
neglegentia,1
nobiscum,1
pridem,1
uocabulum,1
misericors,1
fur,1
taeter,1
conductum,1
italia,1
quanto,1
attentus,1
discrimen,1
mirus,1
separatim,1
immo,1
uotum,1
torquatus,1
gallicus,1
peccatum,1
faux,1
allobrox,1
legens,1
saepenumero,1
paucitas,1
effetus,1
integritas,1
subleuo,1
facilitas,1
constantia,1
denego,1
eniteo,1
catonium,1
tresuiri,1
tullianus,1
laeua,1
deprimo,1
paries,1
insuper,1
camera,1
lapideus,1
fornix,1
iungo,1
terribilis,1
uindex,1
frango,1
uoluntarius,1
sparus,1
lancea,1
praeacutus,1
propediem,1
fugitiuus,1
communico,1
transalpinus,1
celer,1
praesideo,1
radix,1
descensus,1
utpote,1
confligo,1
auris,1
quapropter,1
ineo,1
impendo,1
trucido,1
luctuosus,1
rupes,1
octo,1
euocatus,1
sinistra,1
colona,1
aquila,1
assisto,1
tuba,1
ferentarius,1
pilum,1
comminus,1
alibi,1
later,1
spiro,1
ferocia,1
ingenuus,1
grauiter,1
aeuum,1
diffluo,1
infirmitas,1
rector,1
prauitas,1
admirandus,1
mutatio,1
gratifico,1
intueor,1
cera,1
figura,1
flamma,1
adaequo,1
furtim,1
perinde,1
taedeo,1
tunc,1
itus,1
uastitas,1
illustris,1
aperto,1
cognomen,1
absumo,1
derelinquo,1
equito,1
iaculor,1
anteeo,1
leo,1
prouidentia,1
amplector,1
sollertia,1
secreto,1
periculose,1
ultro,1
casurus,1
gratulor,1
honoro,1
